"Département (Champ géographique)","Code Commune (Champ géographique)","Nom Commune (Champ géographique)","Section (Références cadastrales)","Bâtiment (Identification du local)","N° voirie (Adresse du local)","Indice de répétition (Adresse du local)","Nature voie (Adresse du local)","Nom voie (Adresse du local)","N° MAJIC (Propriétaire(s) du local)","N° SIREN (Propriétaire(s) du local)","Forme juridique (Propriétaire(s) du local)","Forme juridique abrégée (Propriétaire(s) du local)","Dénomination (Propriétaire(s) du local)","Adresse","Adresse_complete"
59,350,"LILLE","AL","A",89,"","RUE","SAINT GABRIEL","PBH6JK","319870929",9220,"ASS","SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD","RUE SAINT GABRIEL","89 RUE SAINT GABRIEL"
59,350,"LILLE","AL","A",122,"","RUE","DU FBG DE ROUBAIX","PBHJ3X","520589995",6540,"SCI","SCI AXELLE","RUE DU FBG DE ROUBAIX","122 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AL","A",7,"","RUE","SAINT FIRMIN","PBJJVS","807805114",5499,"SARL","PACA COMPAGNIE","RUE SAINT FIRMIN","7 RUE SAINT FIRMIN"
59,350,"LILLE","AL","01",4,"B","RUE","MEHL","PBCRRD","500967682",6540,"SCI","JFD","RUE MEHL","4 RUE MEHL"
59,350,"LILLE","AL","01",4,"B","RUE","MEHL","PBBPC8","414093856",6540,"SCI","A V C","RUE MEHL","4 RUE MEHL"
59,350,"LILLE","AL","A",44,"","RUE","BLANCHE","PBKJN2","877491019",6540,"SCI","FONCIERE SAINT MAURICE","RUE BLANCHE","44 RUE BLANCHE"
59,350,"LILLE","AL","A",97,"","RUE","SAINT GABRIEL","PBB629","398215780",6540,"SCI","CORELO","RUE SAINT GABRIEL","97 RUE SAINT GABRIEL"
59,350,"LILLE","AL","A",11,"","RUE","PARRAYON","PBHJPX","413087560",9220,"ASS","ASS FONCIERE DE LILLE ET BANLIEUE","RUE PARRAYON","11 RUE PARRAYON"
59,350,"LILLE","AL","C",53,"","RUE","BLANCHE","PBJ3VX","830574281",6540,"SCI","SCI LILLE BLANCHEMAISON","RUE BLANCHE","53 RUE BLANCHE"
59,350,"LILLE","AL","C",10,"T","RUE","PASCAL","PBCMMR","395334097",5499,"SARL","OCTOPUS","RUE PASCAL","10 RUE PASCAL"
59,350,"LILLE","AL","A",10,"","RUE","PASCAL","PBCGM2","395334097",5499,"SARL","OCTOPUS","RUE PASCAL","10 RUE PASCAL"
59,350,"LILLE","AM","A",171,"","RUE","DU FBG DE ROUBAIX","PBC934","453707358",6599,"SC","SCI SAPHIA","RUE DU FBG DE ROUBAIX","171 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","A",165,"","RUE","DU FBG DE ROUBAIX","PBCP45","491336251",6540,"SCI","SCI E P","RUE DU FBG DE ROUBAIX","165 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","A",5,"","COURS","MULOT 163 B R FG ROUBAIX","PBKKKZ","878096031",6540,"SCI","SCI BAFOU","COURS MULOT 163 B R FG ROUBAIX","5 COURS MULOT 163 B R FG ROUBAIX"
59,350,"LILLE","AM","A",7,"","COURS","MULOT 163 B R FG ROUBAIX","PBHH6X","517568549",6540,"SCI","OMINVEST","COURS MULOT 163 B R FG ROUBAIX","7 COURS MULOT 163 B R FG ROUBAIX"
59,350,"LILLE","AM","A",10,"","COURS","MULOT 163 B R FG ROUBAIX","PBJSL6","820863413",6540,"SCI","SCI FAUBOURG DE ROUBAIX","COURS MULOT 163 B R FG ROUBAIX","10 COURS MULOT 163 B R FG ROUBAIX"
59,350,"LILLE","AM","A",11,"","COURS","MULOT 163 B R FG ROUBAIX","PBJSL6","820863413",6540,"SCI","SCI FAUBOURG DE ROUBAIX","COURS MULOT 163 B R FG ROUBAIX","11 COURS MULOT 163 B R FG ROUBAIX"
59,350,"LILLE","AM","A",161,"","RUE","DU FBG DE ROUBAIX","PBJSL6","820863413",6540,"SCI","SCI FAUBOURG DE ROUBAIX","RUE DU FBG DE ROUBAIX","161 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","A",151,"","RUE","DU FBG DE ROUBAIX","PBCFLJ","437927650",6540,"SCI","SCI FIL","RUE DU FBG DE ROUBAIX","151 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","A",147,"","RUE","DU FBG DE ROUBAIX","PBHW3Q","538489238",6540,"SCI","SAINTE WAUDRU","RUE DU FBG DE ROUBAIX","147 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","GA",147,"","RUE","DU FBG DE ROUBAIX","PBHW3Q","538489238",6540,"SCI","SAINTE WAUDRU","RUE DU FBG DE ROUBAIX","147 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","A",145,"","RUE","DU FBG DE ROUBAIX","PBJMLK","485176077",6540,"SCI","H DE B","RUE DU FBG DE ROUBAIX","145 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","A",145,"","RUE","DU FBG DE ROUBAIX","PBJZ9P","830730545",6540,"SCI","ALMS IMMOBILIER","RUE DU FBG DE ROUBAIX","145 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","A",5,"","RUE","DELCROIX","PBJ7DL","834690620",5499,"SARL","KADOR","RUE DELCROIX","5 RUE DELCROIX"
59,350,"LILLE","AM","A",139,"","RUE","DU FBG DE ROUBAIX","PBCLWB","479903429",6540,"SCI","LILLE ETOILE","RUE DU FBG DE ROUBAIX","139 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","A",2,"B","RUE","DE LA MADELEINE","PBCLWB","479903429",6540,"SCI","LILLE ETOILE","RUE DE LA MADELEINE","2 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",1,"","RUE","DE LA MADELEINE","PBBWL2","U21001997",9900,"","DE L IMMEUBLE SIS 1 1B 1T RUE DE LA MADELEINE","RUE DE LA MADELEINE","1 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",1,"","RUE","DE LA MADELEINE","PBB2XM","455502310",5710,"SAS","GFF FLANDRES","RUE DE LA MADELEINE","1 RUE DE LA MADELEINE"
59,350,"LILLE","AM","B",1,"B","RUE","DE LA MADELEINE","PBHVBM","533707840",6540,"SCI","SCI HAZTEAM","RUE DE LA MADELEINE","1 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",3,"","RUE","DE LA MADELEINE","PBFP7L","548800382",5699,"SA","SOCIETE IMMOBILIERE GRAND HAINAUT","RUE DE LA MADELEINE","3 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",3,"B","RUE","DE LA MADELEINE","PBFP7L","548800382",5699,"SA","SOCIETE IMMOBILIERE GRAND HAINAUT","RUE DE LA MADELEINE","3 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",7,"B","RUE","DELCROIX","PBJ77Z","834600066",6540,"SCI","FARAH","RUE DELCROIX","7 RUE DELCROIX"
59,350,"LILLE","AM","A",20,"","RUE","DE LA MADELEINE","PBH99P","404745606",5660,"SA","SOLIHA BATISSEURS DE LOGEMENTS DINSERTION HAUTS DE FRANCE","RUE DE LA MADELEINE","20 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",20,"","RUE","DE LA MADELEINE","PBH6JK","319870929",9220,"ASS","SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD","RUE DE LA MADELEINE","20 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",9,"","RUE","DELCROIX","PBB5HS","U21059113",6540,"SCI","SCI CARDHEL","RUE DELCROIX","9 RUE DELCROIX"
59,350,"LILLE","AM","PK",9,"","RUE","DELCROIX","PBB5HS","U21059113",6540,"SCI","SCI CARDHEL","RUE DELCROIX","9 RUE DELCROIX"
59,350,"LILLE","AM","A",22,"","RUE","DE LA MADELEINE","PBH99P","404745606",5660,"SA","SOLIHA BATISSEURS DE LOGEMENTS DINSERTION HAUTS DE FRANCE","RUE DE LA MADELEINE","22 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",22,"","RUE","DE LA MADELEINE","PBH6JK","319870929",9220,"ASS","SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD","RUE DE LA MADELEINE","22 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",34,"","RUE","DE LA MADELEINE","PBKKRX","U28994884",5306,"SCOM","LE CLOS DE LA MADELEINE","RUE DE LA MADELEINE","34 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",20,"","RUE","DELCROIX","PBKKRX","U28994884",5306,"SCOM","LE CLOS DE LA MADELEINE","RUE DELCROIX","20 RUE DELCROIX"
59,350,"LILLE","AM","A",2,"","CITE","BAUDUIN R DE LA MADELEINE","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","CITE BAUDUIN R DE LA MADELEINE","2 CITE BAUDUIN R DE LA MADELEINE"
59,350,"LILLE","AM","A",4,"","CITE","BAUDUIN R DE LA MADELEINE","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","CITE BAUDUIN R DE LA MADELEINE","4 CITE BAUDUIN R DE LA MADELEINE"
59,350,"LILLE","AM","A",92,"","RUE","DE LA MADELEINE","PBJDS8","801283961",6540,"SCI","SCI DES OISEAUX","RUE DE LA MADELEINE","92 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",7,"","RUE","DES VICAIRES","PBB75N","403402381",6540,"SCI","SLICE IMMOBILIER","RUE DES VICAIRES","7 RUE DES VICAIRES"
59,350,"LILLE","AM","A",5,"","RUE","DES VICAIRES","PBHQLM","515028348",6521,"SCPI","RENOVALOR 2","RUE DES VICAIRES","5 RUE DES VICAIRES"
59,350,"LILLE","AM","PK",41,"B","RUE","DE LA MADELEINE","PBCRP7","U21597639",5499,"SARL","ADEL 2000","RUE DE LA MADELEINE","41 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",159,"","RUE","DU FBG DE ROUBAIX","PBCCW3","428858930",6540,"SCI","TRANER","RUE DU FBG DE ROUBAIX","159 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","A",4,"B","RUE","DELCROIX","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DELCROIX","4 RUE DELCROIX"
59,350,"LILLE","AM","B",12,"","RUE","DELCROIX","P9MBBC","444608442",5699,"SA","ENEDIS","RUE DELCROIX","12 RUE DELCROIX"
59,350,"LILLE","AM","B",12,"","RUE","DELCROIX","P998MW","444608442",5699,"SA","ENEDIS","RUE DELCROIX","12 RUE DELCROIX"
59,350,"LILLE","AM","E",6,"","RUE","DELCROIX","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DELCROIX","6 RUE DELCROIX"
59,350,"LILLE","AM","E",8,"","RUE","DELCROIX","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DELCROIX","8 RUE DELCROIX"
59,350,"LILLE","AM","E",10,"","RUE","DELCROIX","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DELCROIX","10 RUE DELCROIX"
59,350,"LILLE","AM","E",12,"","RUE","DELCROIX","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DELCROIX","12 RUE DELCROIX"
59,350,"LILLE","AM","E",14,"","RUE","DELCROIX","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DELCROIX","14 RUE DELCROIX"
59,350,"LILLE","AM","E",16,"","RUE","DELCROIX","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DELCROIX","16 RUE DELCROIX"
59,350,"LILLE","AM","A",135,"B","RUE","DU FBG DE ROUBAIX","PBB75X","403815327",6540,"SCI","DU PARC","RUE DU FBG DE ROUBAIX","135 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","PK",135,"B","RUE","DU FBG DE ROUBAIX","PBB75X","403815327",6540,"SCI","DU PARC","RUE DU FBG DE ROUBAIX","135 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","PK",45,"","RUE","DE LA MADELEINE","PBCJ9Z","450076526",6540,"SCI","SCI ESPERANCE M B","RUE DE LA MADELEINE","45 RUE DE LA MADELEINE"
59,350,"LILLE","AM","A",173,"","RUE","DU FBG DE ROUBAIX","PBJQZ9","818035396",6540,"SCI","SAINT MAURICE","RUE DU FBG DE ROUBAIX","173 RUE DU FBG DE ROUBAIX"
59,350,"LILLE","AM","C",1,"","RUE","DE LA LOUVIERE","PBBGB8","434228607",6540,"SCI","RESIDENCES DU NORD","RUE DE LA LOUVIERE","1 RUE DE LA LOUVIERE"
59,350,"LILLE","AM","01",49,"B","RUE","DE LA LOUVIERE","PBH5VT","493350169",6540,"SCI","GROPITOU","RUE DE LA LOUVIERE","49 RUE DE LA LOUVIERE"
59,350,"LILLE","AM","01",49,"B","RUE","DE LA LOUVIERE","PBH2JG","752077321",6540,"SCI","SCI PG","RUE DE LA LOUVIERE","49 RUE DE LA LOUVIERE"
59,350,"LILLE","AM","02",49,"B","RUE","DE LA LOUVIERE","PBCL7R","480888056",6540,"SCI","EMG","RUE DE LA LOUVIERE","49 RUE DE LA LOUVIERE"
59,350,"LILLE","AM","B",45,"","RUE","DE LA LOUVIERE","PBH2JG","752077321",6540,"SCI","SCI PG","RUE DE LA LOUVIERE","45 RUE DE LA LOUVIERE"
59,350,"LILLE","AM","C",47,"","RUE","DE LA LOUVIERE","PBCL7R","480888056",6540,"SCI","EMG","RUE DE LA LOUVIERE","47 RUE DE LA LOUVIERE"
59,350,"LILLE","AM","A",47,"","RUE","DE LA MADELEINE","PBCJ9Z","450076526",6540,"SCI","SCI ESPERANCE M B","RUE DE LA MADELEINE","47 RUE DE LA MADELEINE"
59,350,"LILLE","AN","A",32,"B","RUE","DU BALLON","PBJLCZ","313790453",6540,"SCI","SCI VENDOME FLANDRE","RUE DU BALLON","32 RUE DU BALLON"
59,350,"LILLE","AN","A",36,"","RUE","DU BALLON","PBBZNF","783691132",6540,"SCI","LE DIEU DE MARCQ","RUE DU BALLON","36 RUE DU BALLON"
59,350,"LILLE","AN","A",64,"","RUE","DU BALLON","PBJG8T","804330678",6540,"SCI","SCI JAC","RUE DU BALLON","64 RUE DU BALLON"
59,350,"LILLE","AN","A",85,"","RUE","DE LA LOUVIERE","PBJQHD","811628593",6540,"SCI","85 LOUVIERE","RUE DE LA LOUVIERE","85 RUE DE LA LOUVIERE"
59,350,"LILLE","AN","A",71,"","RUE","DE LA LOUVIERE","PBBX59","471502518",5599,"SA","HOPITAL PRIVE LA LOUVIERE","RUE DE LA LOUVIERE","71 RUE DE LA LOUVIERE"
59,350,"LILLE","AN","A",55,"","RUE","DE LA LOUVIERE","PBHH9C","389073115",6540,"SCI","SCI DES PLACES","RUE DE LA LOUVIERE","55 RUE DE LA LOUVIERE"
59,350,"LILLE","AN","A",51,"","RUE","DE LA LOUVIERE","PBKGW3","422588335",6540,"SCI","3 A","RUE DE LA LOUVIERE","51 RUE DE LA LOUVIERE"
59,350,"LILLE","AN","A",6,"","RUE","DES VICAIRES","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DES VICAIRES","6 RUE DES VICAIRES"
59,350,"LILLE","AN","A",30,"","RUE","DES VICAIRES","PBBZNF","783691132",6540,"SCI","LE DIEU DE MARCQ","RUE DES VICAIRES","30 RUE DES VICAIRES"
59,350,"LILLE","AN","A",144,"","RUE","DE LA MADELEINE","PBBX59","471502518",5599,"SA","HOPITAL PRIVE LA LOUVIERE","RUE DE LA MADELEINE","144 RUE DE LA MADELEINE"
59,350,"LILLE","AN","A",57,"","RUE","DE LA LOUVIERE","PBBXZQ","U20993800",9900,"","SYNDICAT DES MISSIONNAIRES DU ST ESPRIT","RUE DE LA LOUVIERE","57 RUE DE LA LOUVIERE"
59,350,"LILLE","AN","A",18,"","RUE","DES VICAIRES","PBCH3J","447871633",6540,"SCI","DES VICAIRES","RUE DES VICAIRES","18 RUE DES VICAIRES"
59,350,"LILLE","AN","A",114,"","RUE","DE LA MADELEINE","PBBZNF","783691132",6540,"SCI","LE DIEU DE MARCQ","RUE DE LA MADELEINE","114 RUE DE LA MADELEINE"
59,350,"LILLE","AN","A",38,"","RUE","DU BALLON","PBBX26","U20997003",5599,"SA","CLINIQUE DE LA LOUVIERE","RUE DU BALLON","38 RUE DU BALLON"
59,350,"LILLE","AN","A",116,"","RUE","DE LA MADELEINE","PBJLCZ","313790453",6540,"SCI","SCI VENDOME FLANDRE","RUE DE LA MADELEINE","116 RUE DE LA MADELEINE"
59,350,"LILLE","AN","A",118,"","RUE","DE LA MADELEINE","PBJLCZ","313790453",6540,"SCI","SCI VENDOME FLANDRE","RUE DE LA MADELEINE","118 RUE DE LA MADELEINE"
59,350,"LILLE","AN","A",120,"","RUE","DE LA MADELEINE","PBJLCZ","313790453",6540,"SCI","SCI VENDOME FLANDRE","RUE DE LA MADELEINE","120 RUE DE LA MADELEINE"
59,350,"LILLE","AN","A",114,"B","RUE","DE LA MADELEINE","PBJLCZ","313790453",6540,"SCI","SCI VENDOME FLANDRE","RUE DE LA MADELEINE","114 RUE DE LA MADELEINE"
59,350,"LILLE","AN","A",24,"","RUE","DU BALLON","PBBZNF","783691132",6540,"SCI","LE DIEU DE MARCQ","RUE DU BALLON","24 RUE DU BALLON"
59,350,"LILLE","AN","A",24,"","RUE","DU BALLON","PBHRWF","334170974",5599,"SA","CLIMAL","RUE DU BALLON","24 RUE DU BALLON"
59,350,"LILLE","AN","A",69,"","RUE","DE LA LOUVIERE","PBBZNF","783691132",6540,"SCI","LE DIEU DE MARCQ","RUE DE LA LOUVIERE","69 RUE DE LA LOUVIERE"
59,350,"LILLE","AN","A",26,"","RUE","DU BALLON","PBBZNF","783691132",6540,"SCI","LE DIEU DE MARCQ","RUE DU BALLON","26 RUE DU BALLON"
59,350,"LILLE","AN","A",28,"B","RUE","DES VICAIRES","PBBZNF","783691132",6540,"SCI","LE DIEU DE MARCQ","RUE DES VICAIRES","28 RUE DES VICAIRES"
59,350,"LILLE","AN","B",28,"","RUE","DES VICAIRES","PBBZNF","783691132",6540,"SCI","LE DIEU DE MARCQ","RUE DES VICAIRES","28 RUE DES VICAIRES"
59,350,"LILLE","AN","B",20,"","RUE","DU BALLON","PBJLCZ","313790453",6540,"SCI","SCI VENDOME FLANDRE","RUE DU BALLON","20 RUE DU BALLON"
59,350,"LILLE","AO","A",22,"","AVENUE","EMILE ZOLA","PBJQHG","388965972",5599,"SA","PROCIVIS SERVICES","AVENUE EMILE ZOLA","22 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","A",22,"","AVENUE","EMILE ZOLA","PBCC5P","431304153",6540,"SCI","HB INVESTISSEMENTS","AVENUE EMILE ZOLA","22 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","A",30,"","AVENUE","EMILE ZOLA","PBHQBQ","423565118",6540,"SCI","VERA","AVENUE EMILE ZOLA","30 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","A",34,"","AVENUE","EMILE ZOLA","P99984","456504851",5599,"SA","CREDIT DU NORD","AVENUE EMILE ZOLA","34 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","A",34,"B","AVENUE","EMILE ZOLA","PBKFZ8","849189725",6540,"SCI","SCI ALCIB","AVENUE EMILE ZOLA","34 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","A",34,"B","AVENUE","EMILE ZOLA","PBB5CT","383462843",6540,"SCI","C D P","AVENUE EMILE ZOLA","34 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","A",34,"B","AVENUE","EMILE ZOLA","PBB4PK","U21033187",6540,"SCI","SCI COCOTIER","AVENUE EMILE ZOLA","34 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","B",16,"","AVENUE","SALOMON","PBCGQC","401742887",9110,"SYCO","SYND COPROP RESIDENCE MONCEAU","AVENUE SALOMON","16 AVENUE SALOMON"
59,350,"LILLE","AO","A",23,"","RUE","DU BUISSON","PBKJ7N","877851634",6540,"SCI","MAJO","RUE DU BUISSON","23 RUE DU BUISSON"
59,350,"LILLE","AO","A",25,"","RUE","DU BUISSON","PBKJ7N","877851634",6540,"SCI","MAJO","RUE DU BUISSON","25 RUE DU BUISSON"
59,350,"LILLE","AO","A",6,"","AVENUE","SALOMON","PBCC24","389443185",6540,"SCI","SCI DU CHEMIN RURAL","AVENUE SALOMON","6 AVENUE SALOMON"
59,350,"LILLE","AO","A",19,"","RUE","DU BUISSON","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DU BUISSON","19 RUE DU BUISSON"
59,350,"LILLE","AO","A",2,"","AVENUE","SALOMON","PBCC24","389443185",6540,"SCI","SCI DU CHEMIN RURAL","AVENUE SALOMON","2 AVENUE SALOMON"
59,350,"LILLE","AO","B",2,"","AVENUE","SALOMON","PBCC24","389443185",6540,"SCI","SCI DU CHEMIN RURAL","AVENUE SALOMON","2 AVENUE SALOMON"
59,350,"LILLE","AO","C",2,"","AVENUE","SALOMON","PBCC24","389443185",6540,"SCI","SCI DU CHEMIN RURAL","AVENUE SALOMON","2 AVENUE SALOMON"
59,350,"LILLE","AO","C",3,"","AVENUE","SALOMON","PBHJPW","519125017",6540,"SCI","SCI AM PASSAGE","AVENUE SALOMON","3 AVENUE SALOMON"
59,350,"LILLE","AO","A",7,"","AVENUE","SALOMON","PBBVGV","442351680",9220,"ASS","CTRE CULTUREL DE LAVENUE SALOMON","AVENUE SALOMON","7 AVENUE SALOMON"
59,350,"LILLE","AO","A",5,"","AVENUE","SALOMON","PBBVGV","442351680",9220,"ASS","CTRE CULTUREL DE LAVENUE SALOMON","AVENUE SALOMON","5 AVENUE SALOMON"
59,350,"LILLE","AO","A",265,"","RUE","DU BALLON","PBHJMQ","519610802",6540,"SCI","KUKLIN","RUE DU BALLON","265 RUE DU BALLON"
59,350,"LILLE","AO","A",420,"","AVENUE","DU PARC MONCEAU","P9MBBC","444608442",5699,"SA","ENEDIS","AVENUE DU PARC MONCEAU","420 AVENUE DU PARC MONCEAU"
59,350,"LILLE","AO","A",420,"","AVENUE","DU PARC MONCEAU","P998MW","444608442",5699,"SA","ENEDIS","AVENUE DU PARC MONCEAU","420 AVENUE DU PARC MONCEAU"
59,350,"LILLE","AO","A",189,"","AVENUE","DU PARC MONCEAU","PBCNRG","485330732",6599,"SC","SOCIETE CIVILE DU PARC MONCEAU 2006","AVENUE DU PARC MONCEAU","189 AVENUE DU PARC MONCEAU"
59,350,"LILLE","AO","A",181,"","AVENUE","DU PARC MONCEAU","PBCNRG","485330732",6599,"SC","SOCIETE CIVILE DU PARC MONCEAU 2006","AVENUE DU PARC MONCEAU","181 AVENUE DU PARC MONCEAU"
59,350,"LILLE","AO","A",36,"","AVENUE","EMILE ZOLA","PBJHGJ","803618438",6540,"SCI","LESCO","AVENUE EMILE ZOLA","36 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","A",27,"","RUE","DU BUISSON","PBH5VQ","790321848",6540,"SCI","SCI PLATEAU REEDUCATIF LUYSCH","RUE DU BUISSON","27 RUE DU BUISSON"
59,350,"LILLE","AO","A",8,"","AVENUE","EMILE ZOLA","PBB6LZ","387813850",6540,"SCI","DE L ARCHE","AVENUE EMILE ZOLA","8 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","A",8,"","AVENUE","EMILE ZOLA","PBBVDC","U21019755",9900,"","ASS HOPITAL ECOLE DE LILLE","AVENUE EMILE ZOLA","8 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","A",4,"","AVENUE","EMILE ZOLA","PBHD3L","508489770",6599,"SC","SCI HPM AMBROISE PARE","AVENUE EMILE ZOLA","4 AVENUE EMILE ZOLA"
59,350,"LILLE","AO","A",7,"","RUE","DU BUISSON","P9MBFG","383000692",5699,"SA","CAISSE DEPARGNE ET DE PREVOYANCE HAUTS DE FRANCE","RUE DU BUISSON","7 RUE DU BUISSON"
59,350,"LILLE","AO","B",9,"","RUE","DU BUISSON","P9MBFG","383000692",5699,"SA","CAISSE DEPARGNE ET DE PREVOYANCE HAUTS DE FRANCE","RUE DU BUISSON","9 RUE DU BUISSON"
59,350,"LILLE","AO","A",20,"","AVENUE","EMILE ZOLA","PBBXDW","U12125354",9220,"ASS","ASSOCIATION AMBROISE PARE","AVENUE EMILE ZOLA","20 AVENUE EMILE ZOLA"
59,350,"LILLE","AP","A",2,"","RUE","REAUMUR","PBCQLK","493207849",6540,"SCI","BLOG","RUE REAUMUR","2 RUE REAUMUR"
59,350,"LILLE","AP","A",56,"","AVENUE","EMILE ZOLA","PBCB6P","311428601",5599,"SA","IMMOBILIERE FAMILIALE S I F","AVENUE EMILE ZOLA","56 AVENUE EMILE ZOLA"
59,350,"LILLE","AP","A",18,"","RUE","REAUMUR","P9MBBC","444608442",5699,"SA","ENEDIS","RUE REAUMUR","18 RUE REAUMUR"
59,350,"LILLE","AP","A",18,"","RUE","REAUMUR","P998MW","444608442",5699,"SA","ENEDIS","RUE REAUMUR","18 RUE REAUMUR"
59,350,"LILLE","AP","B",18,"","RUE","REAUMUR","PBHNT6","501242788",6540,"SCI","T H D","RUE REAUMUR","18 RUE REAUMUR"
59,350,"LILLE","AP","B",18,"","RUE","REAUMUR","PBCQ4C","497605329",6540,"SCI","TRIANON","RUE REAUMUR","18 RUE REAUMUR"
59,350,"LILLE","AP","A",49,"","AVENUE","EMILE ZOLA","PBJXTP","828379719",6540,"SCI","SCI GAFLO","AVENUE EMILE ZOLA","49 AVENUE EMILE ZOLA"
59,350,"LILLE","AP","A",49,"","AVENUE","EMILE ZOLA","PBB9H3","392227229",6540,"SCI","SCI ANNEJEAN","AVENUE EMILE ZOLA","49 AVENUE EMILE ZOLA"
59,350,"LILLE","AP","B",49,"","AVENUE","EMILE ZOLA","PBCQRK","392227229",6540,"SCI","SCI ANNEJEAN","AVENUE EMILE ZOLA","49 AVENUE EMILE ZOLA"
59,350,"LILLE","AP","C",49,"","AVENUE","EMILE ZOLA","PBCPFD","490073640",6599,"SC","DOCDERMATO","AVENUE EMILE ZOLA","49 AVENUE EMILE ZOLA"
59,350,"LILLE","AP","A",39,"","AVENUE","EMILE ZOLA","PBB7ZT","402813190",6540,"SCI","BAIGNERIE","AVENUE EMILE ZOLA","39 AVENUE EMILE ZOLA"
59,350,"LILLE","AP","J",9005,"","SQUARE","DE L ERMITAGE","PBH6CD","442765947",6540,"SCI","DU SQUARE","SQUARE DE L ERMITAGE","9005 SQUARE DE L ERMITAGE"
59,350,"LILLE","AP","N",9005,"","SQUARE","DE L ERMITAGE","PBCQSR","494986359",6540,"SCI","SCI MARTINS","SQUARE DE L ERMITAGE","9005 SQUARE DE L ERMITAGE"
59,350,"LILLE","AP","O",9005,"","SQUARE","DE L ERMITAGE","PBJSNF","820474039",6540,"SCI","SCI ERMITAGE","SQUARE DE L ERMITAGE","9005 SQUARE DE L ERMITAGE"
59,350,"LILLE","AP","A",25,"","SQUARE","DE L ERMITAGE","PBH6CD","442765947",6540,"SCI","DU SQUARE","SQUARE DE L ERMITAGE","25 SQUARE DE L ERMITAGE"
59,350,"LILLE","AP","A",41,"","RUE","DU BUISSON","PBCBWB","379917735",5710,"SAS","MSI LILLE","RUE DU BUISSON","41 RUE DU BUISSON"
59,350,"LILLE","AP","A",51,"","RUE","DU BUISSON","PBB57X","390587947",6540,"SCI","JOUFFRAULT","RUE DU BUISSON","51 RUE DU BUISSON"
59,350,"LILLE","AP","A",45,"","RUE","DU BUISSON","PBHPQ6","U12989199",9900,"","SUCCESSION STAMENS LOUIS","RUE DU BUISSON","45 RUE DU BUISSON"
